,URL,Sentence
2847,https://www.seek.co.nz/job/50067724?type=standout#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be,  
2848,https://www.seek.co.nz/job/50067724?type=standout#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be,Experience developing in AWS
2849,https://www.seek.co.nz/job/50067724?type=standout#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be,  
2850,https://www.seek.co.nz/job/50067724?type=standout#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be,Excellent communications ability both written and verbal
2851,https://www.seek.co.nz/job/50067724?type=standout#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be,  
2852,https://www.seek.co.nz/job/50067724?type=standout#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be,Exceptional attention to detail
2853,https://www.seek.co.nz/job/50067724?type=standout#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be,  
2854,https://www.seek.co.nz/job/50067724?type=standout#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be,Other Desirable Technologies:
2855,https://www.seek.co.nz/job/50067724?type=standout#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be,Django
2856,https://www.seek.co.nz/job/50067724?type=standout#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be,  
2857,https://www.seek.co.nz/job/50067724?type=standout#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be,Ansible
2858,https://www.seek.co.nz/job/50067724?type=standout#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be,  
2859,https://www.seek.co.nz/job/50067724?type=standout#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be,Docker
2860,https://www.seek.co.nz/job/50067724?type=standout#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be,  
2861,https://www.seek.co.nz/job/50067724?type=standout#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be,"As mentioned, this role is ideal for a genuine senior backend developer who can work autonomously as part of a team and has exceptional back-end development skills."
2862,https://www.seek.co.nz/job/50067724?type=standout#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be,You must be based and be able to work in New Zealand in order to be considered for this role.  
2863,https://www.seek.co.nz/job/50067724?type=standout#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be,"Sound like you? Or want to know more? If you have any questions or require any further information, please contact Kane Landers -kane.landers@h2r.co.nz. "
2864,https://www.seek.co.nz/job/50067724?type=standout#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be,"Alternatively, you can apply using the button below."
2865,https://www.seek.co.nz/job/50067667?type=standout#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be,Executing all stages of the software development lifecycle (SDLC)
2866,https://www.seek.co.nz/job/50067667?type=standout#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be,"Writing well-designed, testable code."
2867,https://www.seek.co.nz/job/50067667?type=standout#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be,Integrating software components into a fully functional software system.
2868,https://www.seek.co.nz/job/50067667?type=standout#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be,Working with internal and external customers on technical issues including software system design and maintenance.
2869,https://www.seek.co.nz/job/50067667?type=standout#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be,Developing software verification plans and quality assurance procedures.
2870,https://www.seek.co.nz/job/50067667?type=standout#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be,Producing specifications and determining operational feasibility.
2871,https://www.seek.co.nz/job/50067667?type=standout#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be,Influencing and driving development practices and process.
2872,https://www.seek.co.nz/job/50067667?type=standout#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be,"Troubleshooting, debugging and upgrading existing systems."
2873,https://www.seek.co.nz/job/50067667?type=standout#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be,Complying with project plans.
2874,https://www.seek.co.nz/job/50067667?type=standout#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be,Maintaining and improving the performance of existing software.
2875,https://www.seek.co.nz/job/50067667?type=standout#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be,Clearly and regularly communicating with management and internal users.
2876,https://www.seek.co.nz/job/50067667?type=standout#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be,Proven work experience as a Senior Software Engineer or Developer.
2877,https://www.seek.co.nz/job/50067667?type=standout#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be,5+ years of Python development experience.
2878,https://www.seek.co.nz/job/50067667?type=standout#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be,"Experience with MVC web frameworks, preferably Django."
2879,https://www.seek.co.nz/job/50067667?type=standout#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be,"Experience with a modern JavaScript development framework, preferably React."
2880,https://www.seek.co.nz/job/50067667?type=standout#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be,Experience using a pull/merge request team workflow with Git.
2881,https://www.seek.co.nz/job/50067667?type=standout#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be,Experience using data ingest &amp; integration using public cloud services
2882,https://www.seek.co.nz/job/50067667?type=standout#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be,Experience in infrastructure development.
2883,https://www.seek.co.nz/job/50067667?type=standout#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be,"Experience using Cloud platforms such as AWS, Azure &amp; GCP for production workload."
2884,https://www.seek.co.nz/job/50067667?type=standout#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be,Experience deploying applications with Docker and Kubernetes.
2885,https://www.seek.co.nz/job/50067667?type=standout#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be,"Experience with SQL query optimisation, especially in Oracle and MS SQL."
2886,https://www.seek.co.nz/job/50067667?type=standout#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be,"Experience working with distributed task queues, preferably Celery."
2887,https://www.seek.co.nz/job/50067667?type=standout#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be,Experience with REST API development.
2888,https://www.seek.co.nz/job/50067667?type=standout#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be,Experience with unit testing.
2889,https://www.seek.co.nz/job/50067365?type=standout#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be,Our Purpose 
2890,https://www.seek.co.nz/job/50067365?type=standout#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be,"Here at Datacom we connect people and technology in order to solve challenges, create opportunities and discover new possibilities for the communities we live in. "
2891,https://www.seek.co.nz/job/50067365?type=standout#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be,The Nitty Gritty
2892,https://www.seek.co.nz/job/50067365?type=standout#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be,"We have over 6,200 people across our global offices, and generate an annual revenue of over $1.2 billion, this makes us one of Australasia's largest professional IT services companies. We have extensive expertise in operating data centres, providing IT services, software engineering and application management, as well as payroll and customer service design and operations. With this comes a long list of significant clients Datacom is committed to hiring, developing and promoting the best talent from a diverse range of backgrounds. We are local at heart, yet world-class in capability."
2893,https://www.seek.co.nz/job/50067365?type=standout#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be,About the Role
2894,https://www.seek.co.nz/job/50067365?type=standout#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be,"We are looking for a Technical Lead or Senior .Net Software Developer to join our NetPay payroll system team. The NetPay System is a SaaS online payroll product helping more than 15,000 clients with their payroll needs and it's our job to continuously grow and enhance the product offered to our varied clients. "
2895,https://www.seek.co.nz/job/50067365?type=standout#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be,"As a tech lead in our team, you'll work as a team player to deliver quality solutions, sometimes mentoring and assisting developers. Most of all you'll be passionate about writing clean, straightforward code and developing sensible test frameworks. This could be an opportunity for you to join an established and successful team to assist in the growth and enhance the product offered to our varied clients."
2896,https://www.seek.co.nz/job/50067365?type=standout#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be,What you'll bring 
2897,https://www.seek.co.nz/job/50067365?type=standout#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be,"Ideally, you'll have proven experience working with C#, MVC, integration with third parties and SQL. Also, any .Net, .Net Core Framework, JavaScript frameworks, mobile app development, and version control is highly favoured. On top of these crucial technical skills, you'll have impeccable problem solving and design skills. "
2898,https://www.seek.co.nz/job/50067365?type=standout#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be,"If this sounds like the opportunity, you're after, please apply now!! "
2899,https://www.seek.co.nz/job/50067242?type=standard#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be,Primary or Mandatory skills
2900,https://www.seek.co.nz/job/50067242?type=standard#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be,"Good exposure in Siebel Architecture, Siebel Configuration, Siebel Open UI, Siebel eScript, Siebel workflows on Siebel IP17 application."
2901,https://www.seek.co.nz/job/50067242?type=standard#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be,"Good Experience on Siebel Application Maintenance/Deployments, Siebel Product Configuration"
2902,https://www.seek.co.nz/job/50067242?type=standard#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be,"Good Understanding of Siebel Order Management process, Order to Asset, Quote to Asset, Asset to Quote and Asset to Order process"
2903,https://www.seek.co.nz/job/50067242?type=standard#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be, 
2904,https://www.seek.co.nz/job/50067242?type=standard#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be,Detailed Job description 
2905,https://www.seek.co.nz/job/50067242?type=standard#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be,Support analysis of business requirements from a Siebel technical point of view and drive the technical direction of the project that best supports the business requirements and overall IT architecture and strategy.
2906,https://www.seek.co.nz/job/50067242?type=standard#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be,Interpret business requirements to deliver functional specifications from Siebel perspective.
2907,https://www.seek.co.nz/job/50067242?type=standard#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be,Deliver technical specifications in line with Siebel design standards that accurately detail the technical solutions to be implemented and support various IT systems.
2908,https://www.seek.co.nz/job/50067242?type=standard#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be,"Complete functional, technical design and development assignments for Siebel project requirements."
2909,https://www.seek.co.nz/job/50067242?type=standard#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be,Carry Siebel Application Unit testing for the developed code and support the SIT E2E testing issues.
2910,https://www.seek.co.nz/job/50067242?type=standard#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be,Conduct Siebel design and Siebel code reviews to maintain the application performance.
2911,https://www.seek.co.nz/job/50067242?type=standard#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be,Perform Siebel application support and on call duties in case of major issues.
2912,https://www.seek.co.nz/job/50067242?type=standard#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be,Join the Siebel and E2E design and triage calls to understand and design the requirement and provide the fix or analysis for the blockers which are impacting the testing of developed requirement.
2913,https://www.seek.co.nz/job/50067242?type=standard#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be,"Good exposure in Siebel Architecture, Siebel Configuration, Siebel Open UI, Siebel eScript, workflows, EAI with working experience on Siebel IP17 application."
2914,https://www.seek.co.nz/job/50067242?type=standard#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be,"Hands on experience on customizing Siebel User Interface by using Siebel Open UI, Rest API framework and Configuring JS files."
2915,https://www.seek.co.nz/job/50067242?type=standard#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be,Good hold of Siebel order management processes from E2E perspective.
2916,https://www.seek.co.nz/job/50067242?type=standard#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be,Ability to work independently and with minimal supervision. Take ownership and ability to drive new initiatives.
2917,https://www.seek.co.nz/job/50067242?type=standard#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be,Must have good attitude and work as a team.
2918,https://www.seek.co.nz/job/50067218?type=standout#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be,Gathering requirements from stakeholders.
2919,https://www.seek.co.nz/job/50067218?type=standout#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be,Experience in the Finance OR Insurance industry is a MUST.
2920,https://www.seek.co.nz/job/50067218?type=standout#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be,Highly proficient in using PowerBI to create reports and dashboards. 
2921,https://www.seek.co.nz/job/50067218?type=standout#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be,"Experience in Databricks, Data factory."
2922,https://www.seek.co.nz/job/50067218?type=standout#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be,Test the dashboards and confirm data accuracy.
2923,https://www.seek.co.nz/job/50067218?type=standout#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be,Experience with database technologies such as Microsoft SQL Server.
2924,https://www.seek.co.nz/job/50067218?type=standout#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be,"Ability to create complex SQL queries, Stored Procedures, and User-Defined Functions."
2925,https://www.seek.co.nz/job/50067218?type=standout#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be,Must have good communication skills.
2926,https://www.seek.co.nz/job/50067218?type=standout#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be,Must be able to work independently with minimal supervision.
2927,https://www.seek.co.nz/job/50067218?type=standout#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be,Qualification as a Charted Accountant is a BONUS
2928,https://www.seek.co.nz/job/50065011?type=standout#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be,"Workday is built on the latest technologies through innovative engineering principles. Our mission is to support and scale the processing of billions of monthly transactions for our customers no matter what their size, from medium-sized businesses to Fortune 50 enterprises distributed all across the globe."
2929,https://www.seek.co.nz/job/50065011?type=standout#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be, 
2930,https://www.seek.co.nz/job/50065011?type=standout#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be,"The Performance and Scalability group is looking for the best candidates to help drive performance analysis, optimization and scalability of Workday's leading enterprise cloud HCM, Analytics and Financial offerings."
2931,https://www.seek.co.nz/job/50065011?type=standout#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be,Required Experience:
2932,https://www.seek.co.nz/job/50065011?type=standout#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be,Ability to clearly characterize system performance to stakeholders
2933,https://www.seek.co.nz/job/50065011?type=standout#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be,"Keen ability and passion for distilling large volumes of data, quickly analyze scalability, capacity and performance issues"
2934,https://www.seek.co.nz/job/50065011?type=standout#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be,Excellent Analyst with strong problem determination skills
2935,https://www.seek.co.nz/job/50065011?type=standout#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be,JVM Profiling and Tuning experience
2936,https://www.seek.co.nz/job/50065011?type=standout#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be,Application and architecture code profiling
2937,https://www.seek.co.nz/job/50065011?type=standout#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be,Infrastructure and application performance tuning
2938,https://www.seek.co.nz/job/50065011?type=standout#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be,"Capacity estimating, data mining, modeling, or planning"
2939,https://www.seek.co.nz/job/50065011?type=standout#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be,UNIX or Linux experience
2940,https://www.seek.co.nz/job/50065011?type=standout#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be,"Excellent written, interpersonal and communications skills"
2941,https://www.seek.co.nz/job/50065011?type=standout#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be,Knowledge or Experience with the following a plus:
2942,https://www.seek.co.nz/job/50065011?type=standout#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be,"Experience with Data Science and Big Data technologies, Hadoop, Hive, Spark, ElasticSearch"
2943,https://www.seek.co.nz/job/50065011?type=standout#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be,OO design and Web/Java development experience
2944,https://www.seek.co.nz/job/50065011?type=standout#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be,"Knowledge of Monitoring solutions, Wavefront, ELK and OS tools"
2945,https://www.seek.co.nz/job/50065011?type=standout#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be,Experience with Virtualization Technologies
2946,https://www.seek.co.nz/job/50065011?type=standout#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be,Public Cloud experience
2947,https://www.seek.co.nz/job/50065011?type=standout#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be,SQL and mySQL skills or equivalent experience
2948,https://www.seek.co.nz/job/50065011?type=standout#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be,"Experience with Performance, Load, Stress, and Scalability Testing and relevant tooling"
2949,https://www.seek.co.nz/job/50064551?type=standout#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be, 
2950,https://www.seek.co.nz/job/50064551?type=standout#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be,"In this role, you must think about our customers (both internal and external), delivering quickly on a wide range of daily tasks - from environment provisioning, performance monitoring, environment troubleshooting, ad-hoc walk ups and automation efforts; while creating transparency of work being performed."
2951,https://www.seek.co.nz/job/50064551?type=standout#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be,"This position requires a working knowledge of Linux systems in a Production Environment as you will be part of a team that is directly responsible for writing and maintaining scripts (bash, ruby, python) that support the environment provision process."
2952,https://www.seek.co.nz/job/50064551?type=standout#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be,"You understand moving fast is key for the company and ensuring our Workday Service is available 24/7/365 requires on-call participation, careful maintenance planning of changes, detailed runbooks - documentation, collaboration and team due diligence around the 100's configuration tasks that we perform daily. If the work performed is manually repeated often, you find a way to automate the task. More so, you deliver!"
2953,https://www.seek.co.nz/job/50064551?type=standout#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be,About the team
2954,https://www.seek.co.nz/job/50064551?type=standout#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be,"Once a Workday application is built by our developers it is handed over to the Environments team.  This is the team that supports the operations of our applications and services. They manage all environments from production, sandbox, sales, and implementation.  This team pushes new code to our existing customers, monitors the health, performance, and reliability of the Workday stack, and in general, ""keep the lights on"" with 24/7 coverage."
2955,https://www.seek.co.nz/job/50064551?type=standout#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be,"Yes, you'll do everything from script management, monitoring, patching to code deployments."
2956,https://www.seek.co.nz/job/50064551?type=standout#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be,  
2957,https://www.seek.co.nz/job/50064551?type=standout#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be,"Technology brings out the geek in you as you think about all things Environments related including topics like Site Reliability, scalability, performance and ways to automate."
2958,https://www.seek.co.nz/job/50064551?type=standout#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be,  
2959,https://www.seek.co.nz/job/50064551?type=standout#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be,"Should go without saying, you are technical. You have a strong knowledge of Linux systems and servers and are no stranger to networking protocols and your exceptional with release management and environment code deployments."
2960,https://www.seek.co.nz/job/50064551?type=standout#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be,  
2961,https://www.seek.co.nz/job/50064551?type=standout#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be,3-5+ years of Environment Operations experience.
2962,https://www.seek.co.nz/job/50064551?type=standout#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be,  
2963,https://www.seek.co.nz/job/50064551?type=standout#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be,"Experience running and maintaining a 24x7 Internet-oriented production environment, preferably across multiple data centers."
2964,https://www.seek.co.nz/job/50064551?type=standout#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be,  
2965,https://www.seek.co.nz/job/50064551?type=standout#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be,"Must have BS or MS degree in Computer Science, Engineering, or related technical discipline, or equivalent experience."
2966,https://www.seek.co.nz/job/50064551?type=standout#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be,  
2967,https://www.seek.co.nz/job/50064551?type=standout#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be,"Strong understanding of PCI: managing PGP keys, SFTP setup and protocols."
2968,https://www.seek.co.nz/job/50064551?type=standout#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be,  
2969,https://www.seek.co.nz/job/50064551?type=standout#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be,"Experience working with Card Vendors: Visa, Master Card, AMEX."
2970,https://www.seek.co.nz/job/50064551?type=standout#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be,  
2971,https://www.seek.co.nz/job/50064551?type=standout#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be,Implementation of PCI with financial institutions.
2972,https://www.seek.co.nz/job/50064551?type=standout#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be,  
2973,https://www.seek.co.nz/job/50064551?type=standout#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be,"Experience deploying and operating: Apache Tomcat and HTTPd, MySQL, Cape Clear ESB, Subversion, Java web applications."
2974,https://www.seek.co.nz/job/50064551?type=standout#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be,  
2975,https://www.seek.co.nz/job/50064551?type=standout#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be,"You're no stranger to Linux:  SSH and Tunnels are your only means to gain server access. You can debug with the best of 'em using command line basics like ""top, sar, tcpdump, iptables dmesg"" to name a few."
2976,https://www.seek.co.nz/job/50064551?type=standout#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be,  
2977,https://www.seek.co.nz/job/50064551?type=standout#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be,"Experience with many tool sets: Chef, Puppet, OSSEC, SPLUNK, SOLAS, Bladelogic, Ansible, JIRA, Confluence."
2978,https://www.seek.co.nz/job/50064551?type=standout#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be,  
2979,https://www.seek.co.nz/job/50064551?type=standout#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be,"You have a strong understanding of enterprise level thinking on a few levels; documentation, runbooks, root cause analysis, capacity-trending, bug fixes and scripting and your skills show it."
2980,https://www.seek.co.nz/job/50064551?type=standout#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be,  
2981,https://www.seek.co.nz/job/50064551?type=standout#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be,You have a secret passion about monitoring. When false positives show up on your radar you quickly address it.
2982,https://www.seek.co.nz/job/50064551?type=standout#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be,  
2983,https://www.seek.co.nz/job/50064551?type=standout#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be,"You can handle multiple tasks, make the right business decisions and solve problems while under pressure, and prioritize and organize effectively."
2984,https://www.seek.co.nz/job/50064551?type=standout#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be,  
2985,https://www.seek.co.nz/job/50064551?type=standout#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be,Able to work some nights and weekends is required as part of the on-call support and production update rotation.
2986,https://www.seek.co.nz/job/50064551?type=standout#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be,  
2987,https://www.seek.co.nz/job/50064551?type=standout#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be,Bonus considerations:
2988,https://www.seek.co.nz/job/50064551?type=standout#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be,"You have been a previous Systems Engineer (CentOS, SunOS, Solaris/Linux/DevOps)"
2989,https://www.seek.co.nz/job/50064551?type=standout#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be,  
2990,https://www.seek.co.nz/job/50064551?type=standout#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be,Experience working in a SAS-70 audited environment
2991,https://www.seek.co.nz/job/50064551?type=standout#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be,  
2992,https://www.seek.co.nz/job/50063173?type=standard#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be,The Full Stack Developer will join a team of 50 other developers in Auckland. With a mix of on-premise and cloud products the Full Stack Developer will be working across the client's cloud offerings. 
2993,https://www.seek.co.nz/job/50063173?type=standard#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be,4 years development experience
2994,https://www.seek.co.nz/job/50063173?type=standard#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be,Excellent javascript object orientated skills
2995,https://www.seek.co.nz/job/50063173?type=standard#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be,"Strong front end and back end development skills: e.g. Javascript, UI, Java, AWS "
2996,https://www.seek.co.nz/job/50063173?type=standard#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be,Hands on experience of working with Cloud products is a must
2997,https://www.seek.co.nz/job/50063173?type=standard#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be,Experience using SAP U15 would be advantageous
2998,https://www.seek.co.nz/job/50063173?type=standard#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be,3D graphics and CAD experience 
2999,https://www.seek.co.nz/job/50063173?type=standard#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be,"Our client is a multinational organisation with over 400,000 customers. Their client base spreads across Europe, Asia, Africa, the Americas and the Middle East. "
3000,https://www.seek.co.nz/job/50063173?type=standard#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be,Competitive remuneration
3001,https://www.seek.co.nz/job/50063173?type=standard#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be,Secured fixed term project
3002,https://www.seek.co.nz/job/50063173?type=standard#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be,Opportunity to join a global leader in this sector
3003,https://www.seek.co.nz/job/50063173?type=standard#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be,Work with cutting edge technology
3004,https://www.seek.co.nz/job/50063173?type=standard#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be,"Great annual leave packages, bonuses and share plans"
3005,https://www.seek.co.nz/job/50063173?type=standard#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be,Leading technical programmes
3006,https://www.seek.co.nz/job/50063173?type=standard#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be,Click apply now below. Any questions? Contact us:
3007,https://www.seek.co.nz/job/50063173?type=standard#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be,Doug: doug@consultusgroup.com +64293684624
3008,https://www.seek.co.nz/job/50063173?type=standard#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be,Tayla: tayla@consultusgroup.com +64211678950 
3009,https://www.seek.co.nz/job/50063110?type=standard#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be,The Company
3010,https://www.seek.co.nz/job/50063110?type=standard#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be,"Having been in the industry for more than 15 years, this client provides excellent technology consulting services to renown Kiwi companies in a variety of industries. They are focused on implementing cloud services to their clients and offer a variety of products to address the business needs."
3011,https://www.seek.co.nz/job/50063110?type=standard#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be, 
3012,https://www.seek.co.nz/job/50063110?type=standard#searchRequestToken=a2659844-1bef-436a-93e4-61ca929d98be,The Role
